0,1473115,Jacob,2004,M,27871
0,1505506,Jacob,2005,M,25814
0,1538907,Jacob,2006,M,24830
0,1573481,Jacob,2007,M,24252
0,1608303,Jacob,2008,M,22568
0,1643074,Jacob,2009,M,21144
0,1677393,Jacob,2010,M,22082
0,1711174,Jacob,2011,M,20331
0,1744971,Jacob,2012,M,19030
0,1778380,Jacob,2013,M,18072
0,1811460,Jacob,2014,M,16712
