0,1454296,Emily,2004,F,25025
0,1486331,Emily,2005,F,23928
0,1518864,Emily,2006,F,21389
0,1552933,Emily,2007,F,19345
0,1587866,Emily,2008,F,17421
0,1622914,Emily,2009,F,15336
0,1657598,Emily,2010,F,14260
0,1691639,Emily,2011,F,14236
0,1725508,Emily,2012,F,13619
0,1759193,Emily,2013,F,13090
0,1792396,Emily,2014,F,12562
