0,Emily,2004,F,25025
0,Emily,2005,F,23928
0,Emily,2006,F,21389
0,Emily,2007,F,19345
0,Emily,2008,F,17421
0,Emily,2009,F,15336
0,Emily,2010,F,14260
0,Emily,2011,F,14236
0,Emily,2012,F,13619
0,Emily,2013,F,13090
0,Emily,2014,F,12562
0,Jacob,2004,M,27871
0,Jacob,2005,M,25814
0,Jacob,2006,M,24830
0,Jacob,2007,M,24252
0,Jacob,2008,M,22568
0,Jacob,2009,M,21144
0,Jacob,2010,M,22082
0,Jacob,2011,M,20331
0,Jacob,2012,M,19030
0,Jacob,2013,M,18072
0,Jacob,2014,M,16712
