0,25025,Emily,F,2004
0,23928,Emily,F,2005
0,21389,Emily,F,2006
0,19345,Emily,F,2007
0,17421,Emily,F,2008
0,15336,Emily,F,2009
0,14260,Emily,F,2010
0,14236,Emily,F,2011
0,13619,Emily,F,2012
0,13090,Emily,F,2013
0,12562,Emily,F,2014
0,27871,Jacob,M,2004
0,25814,Jacob,M,2005
0,24830,Jacob,M,2006
0,24252,Jacob,M,2007
0,22568,Jacob,M,2008
0,21144,Jacob,M,2009
0,22082,Jacob,M,2010
0,20331,Jacob,M,2011
0,19030,Jacob,M,2012
0,18072,Jacob,M,2013
0,16712,Jacob,M,2014
